institution_name,programme_name,country,degree_level,discipline,institution_id,programme_id,programme_identity,credential,duration,location,delivery_mode,programme_language,programme_status,academic_cycle,tuition,tuition_scope,additional_fees,additional_fees_scope,mandatory_fees,application_fee,scholarship,scholarship_amount,funding,funding_amount,funding_eligibility,funding_deadline,ielts_overall,ielts_subscores,toefl,duolingo,standardized_test_requirements,intakes,final_deadline,priority_deadline,international_deadline,rolling_admission,application_url,minimum_degree,minimum_gpa,gpa_scale,subject_prerequisites,required_documents,recommendation_letters,sop_or_essay,portfolio,work_experience,career_outcomes,employment_outcomes,direct_field_count,hierarchical_added_field_count,effective_field_count,missing_field_count,effective_completion_pct,final_source_count,hierarchical_field_count
Erasmus Universiteit Rotterdam,Research Master Business Data Science,NL,master,computer science,erasmus-nl-canary,7c7925d8-0ea6-5d8d-8b1c-10af69f024bb,Research Master Business Data Science (joint degree),MASTER,,,VOLTIJD,ENG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,34,10.53,1,0
Het College van Bestuur van de Vrije Universiteit,Datastore Search,NL,,,duo-nl-stage1-001,440c84ff-e22a-5b08-94ee-59d806093e80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Het College van Bestuur van de Vrije Universiteit,Datastore Search,NL,,,duo-nl-stage1-001,4ad2f980-a73a-550f-99a5-4406ab815326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Maastricht University,Datastore Search,NL,,,duo-nl-stage1-002,18c243d0-1f3b-5a4f-b21c-56deb5630713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Maastricht University,Datastore Search,NL,,,duo-nl-stage1-002,60a85ccd-cdd3-574a-a832-723c16ffb70c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Open Universiteit Nederland,Datastore Search,NL,,,duo-nl-stage1-003,14383d20-993f-56cf-9d7c-498dd35d24d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Open Universiteit Nederland,Datastore Search,NL,,,duo-nl-stage1-003,2cc94946-6e8d-5f06-bb7b-e074bf141282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Protestantse Theologische Universiteit (PThU),Datastore Search,NL,,,duo-nl-stage1-004,25cae772-6076-5167-90f0-7636055eb8b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Protestantse Theologische Universiteit (PThU),Datastore Search,NL,,,duo-nl-stage1-004,fb1ca317-5bae-5cfe-98bb-d78f5540296f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Radboud Universiteit,Business Administration,NL,master,other,radboud-nl-canary,eb1e73e5-1818-59ab-b3ba-67749a31edd3,Business Administration,MASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,35,5.26,1,0
Radboud Universiteit,Computing Science,NL,master,other,radboud-nl-canary,9b5d5d94-9494-5799-9c62-4d5c254f4565,Computing Science,MASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,36,5.26,1,0
Rijksuniversiteit Groningen,Datastore Search,NL,,,duo-nl-stage1-005,124b34ed-5c2f-570e-907a-54166ac6a719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Rijksuniversiteit Groningen,Datastore Search,NL,,,duo-nl-stage1-005,7c355a9b-3226-5b55-84df-e402fa357fa8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag,Datastore Search,NL,,,duo-nl-stage1-006,3712f942-40bc-53c3-853a-ab41c269958e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag,Datastore Search,NL,,,duo-nl-stage1-006,99bd3221-d43c-5edd-b9d0-bd51989fce00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stg. Gerrit. Rietveld Academ. Hogesch. Kunst en Vormg.,Datastore Search,NL,,,duo-nl-stage1-007,2f89d4f4-d3c5-5aee-a100-3c3bf5acc300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stg. Gerrit. Rietveld Academ. Hogesch. Kunst en Vormg.,Datastore Search,NL,,,duo-nl-stage1-007,6e336313-472b-55fd-92e8-4b0fc16e0ed2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stg. Kaht. Opleiding Leraren in het Basisonderwijs,Datastore Search,NL,,,duo-nl-stage1-008,68e9793b-579f-5312-8182-4c8e67c65278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stg. Kaht. Opleiding Leraren in het Basisonderwijs,Datastore Search,NL,,,duo-nl-stage1-008,aff5ffe9-d8e0-5385-bed2-1efbefbdf4de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stiching Breda University of Applied Sciences,Datastore Search,NL,,,duo-nl-stage1-009,54c2e161-5cef-5800-91c0-513c3761ce5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stiching Breda University of Applied Sciences,Datastore Search,NL,,,duo-nl-stage1-009,d94ceb60-2adf-5ae7-b4fb-5cbbe4092d4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Sticht. A'damse Hogeschool voor de Kunsten,Datastore Search,NL,,,duo-nl-stage1-010,67019cef-ee25-5fb6-a35f-3f512e590ab8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Sticht. A'damse Hogeschool voor de Kunsten,Datastore Search,NL,,,duo-nl-stage1-010,b30bd059-43b4-532b-88c2-40468a212928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting 'De Kempel',Datastore Search,NL,,,duo-nl-stage1-016,54d0c0c3-f0c0-569a-9d07-61eff2f46256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting 'De Kempel',Datastore Search,NL,,,duo-nl-stage1-016,6ef7def1-9c5b-5b7e-ba82-b02e72022f0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Aeres Groep,Datastore Search,NL,,,duo-nl-stage1-011,469ccfd4-f1c1-515d-a48b-8e808fa8a871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Aeres Groep,Datastore Search,NL,,,duo-nl-stage1-011,606e0701-255f-5733-abe3-20c1bf5690fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting ArtEZ,Datastore Search,NL,,,duo-nl-stage1-012,e8c9039c-e0fc-59a4-8135-b09f18c0cb01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting ArtEZ,Datastore Search,NL,,,duo-nl-stage1-012,f8bb7f22-41a9-516a-be26-638a054a21cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Avans,Datastore Search,NL,,,duo-nl-stage1-013,4a9021aa-f3af-55a8-8ef4-e09679ad8362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Avans,Datastore Search,NL,,,duo-nl-stage1-013,6bb272fe-eb3b-5fd0-9198-c65eb270aca9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Christel. Hogesch. Windesheim,Datastore Search,NL,,,duo-nl-stage1-014,1d8a73ee-1022-57e2-b139-16ec7ac82cd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Christel. Hogesch. Windesheim,Datastore Search,NL,,,duo-nl-stage1-014,e515c736-f752-573f-be4b-f0aaf690cf82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
"Stichting Codarts, Hogeschool voor de Kunsten",Datastore Search,NL,,,duo-nl-stage1-015,c3cf0767-5b4f-5db3-a48b-18b51ed31df4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
"Stichting Codarts, Hogeschool voor de Kunsten",Datastore Search,NL,,,duo-nl-stage1-015,f808b358-fcff-59ea-94c1-5c0f0b87b531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Design Academy Eindhoven,Datastore Search,NL,,,duo-nl-stage1-017,637abc6f-9272-554f-9ebe-9edad899b0e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Design Academy Eindhoven,Datastore Search,NL,,,duo-nl-stage1-017,ccf54372-2d8f-5486-b56f-f5208fa8347f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Driestar educatief,Datastore Search,NL,,,duo-nl-stage1-018,2c61d186-01c0-5969-b21f-52499bf230a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Driestar educatief,Datastore Search,NL,,,duo-nl-stage1-018,b76c930b-c928-59ba-8c48-eddd4ede9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Fontys,Datastore Search,NL,,,duo-nl-stage1-019,29b733db-b7f8-53ed-87f7-2d3f9b03eaaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Fontys,Datastore Search,NL,,,duo-nl-stage1-019,dd1fa5c3-b2ab-5f14-ba81-b3e46615b6c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Hanzehogeschool Groningen,Datastore Search,NL,,,duo-nl-stage1-020,1a644f53-d166-5c3c-9bef-815ccc8410ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Stichting Hanzehogeschool Groningen,Datastore Search,NL,,,duo-nl-stage1-020,3e9e1eab-30b1-5915-ae54-0ce3dd9258db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,38,0.0,0,0
Technische Universiteit Eindhoven,Embedded Systems,NL,master,other,tue-nl-canary,776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,MASTER,,,VOLTIJD,ENG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,34,10.53,1,0
Technische Universiteit Eindhoven,Sustainable Energy Technology,NL,master,other,tue-nl-canary,52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,MASTER,,,VOLTIJD,ENG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,34,10.53,1,0
Universiteit Leiden,Geneeskunde,NL,bachelor,other,leiden-nl-canary,705ee35e-ee7c-5f92-9b2f-326464160035,Geneeskunde,BACHELOR,,,VOLTIJD,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,34,10.53,1,0
Universiteit Leiden,Statistics and Data Science,NL,master,computer science,leiden-nl-canary,73db1816-bfbf-5cec-b4ea-619146b93fdb,Statistics and Data Science,MASTER,,,VOLTIJD,ENG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,34,10.53,1,0
Universiteit Utrecht,Computer Science,NL,bachelor,computer science,utrecht-nl-canary,fe10af71-36d5-5b3a-bf01-0cc5ae35cf66,Informatica,BACHELOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,36,5.26,1,0
Universiteit Utrecht,Information Science,NL,bachelor,computer science,utrecht-nl-canary,80d11752-1297-5b81-aecd-cb6ab6bf37d1,Informatiekunde,BACHELOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,36,5.26,1,0
Universiteit van Amsterdam,Cultuurwetenschappen,NL,bachelor,other,uva-nl-canary,f7fd244f-c807-5a05-82dc-58c2e0df2804,Cultuurwetenschappen,BACHELOR,,,VOLTIJD,ENG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,34,10.53,1,0
Universiteit van Amsterdam,Informatica,NL,bachelor,computer science,uva-nl-canary,2d63a989-f592-52d3-9a35-1cab15b8fafe,Informatica,BACHELOR,,,VOLTIJD,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,34,10.53,1,0
Wageningen University,Business and Consumer Studies,NL,bachelor,other,wageningen-nl-canary,626e1529-04bc-5ccd-be3e-78268b0a4e35,Bedrijfs- en Consumentenwetenschappen,BACHELOR,,,VOLTIJD,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,34,10.53,1,0
Wageningen University,Plant Sciences,NL,master,other,wageningen-nl-canary,e1eee6f6-bda2-5cbb-9419-21c682bfc19b,Plant Sciences,MASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,36,5.26,1,0
KTH Royal Institute of Technology,Architecture and Gender: Essay,SE,master,other,kth-se-canary,d03f735a-52cb-5656-ad23-d9fa0196ae4f,Architecture and Gender: Essay,,,,,eng,,,,,,,,,,,,,,,,,,,,2027 VT period 1,2026-10-15,,,,,,,,,,,,,,,,4,0,4,33,10.53,2,0
KTH Royal Institute of Technology,Architecture and Gender: Introduction,SE,bachelor,other,kth-se-canary,e1c56462-e350-50c0-bd4f-c34671fd3d61,Architecture and Gender: Introduction,,,,,eng,,,,,,,,,,,,,,,,,,,,2026 HT period 4,2026-04-15,,,,,,,,,,,,,,,,4,0,4,34,10.53,2,0
Lund University,AI and Digitization in the Archive Sector,SE,master,computer science,lund-se-canary,d50de2d3-1fef-5ea0-8ba0-bd3213a09956,AI and Digitization in the Archive Sector,,,,,swe,,,,,,,,,,,,,,,,,,,,,date: 2026-04-15; intake: year=2026; semester=HT; periodNumber=4,,,,,,,,"Grundläggande behörighet och minst 7,5 hp arkivvetenskap eller motsvarande kunskap samt 1 års arbetslivserfarenhet inom arkivsektorn.",,,,,required - 1 års arbetslivserfarenhet inom arkivsektorn,,,5,0,5,33,13.16,2,0
Lund University,ALM: Work Experience,SE,bachelor,other,lund-se-canary,228d9843-a888-597d-aa24-e964922f0c34,ALM: Work Experience,,,,,swe,,,,,,,,,,,,,,,,,,,,2026 HT period 5,2026-04-15,,,,,,,,"Kurs motsvarande ABMM32 Arkivvetenskap: Förmedling och tillhandahållande, 7,5 hp, ABMM52 Biblioteks- och informationsvetenskap: Informationssökning och förmedling, 7,5 hp, eller ABMM72 Museologi: Materiell, immateriell och visuell kultur, 7,5 hp",,,,,Programme title is ALM: Work Experience; no work experience requirement is published in the source.,,,6,0,6,32,15.79,2,0
Uppsala University,Floristics and Faunistics L,SE,bachelor,other,uppsala-se-canary,7670144e-e4f8-58af-be95-830fb3831ee2,Floristics and Faunistics L,,,,,swe,,,,,,,,,,,,,,,,,,,,2026 VT period 3,2026-03-16,,,,,,,,Grundläggande behörighet,,,,,,,,5,0,5,33,13.16,2,0
Uppsala University,Natural Science and Science Education,SE,bachelor,other,uppsala-se-canary,db815ea7-641e-5c5b-b5fd-46811d987bef,Natural Science and Science Education,,,,,swe,,,,,,,,,,,,,,,,,,,,2026 HT period 4,2026-04-15,,,,,,,,"Biologi A - mönster, processer och didaktik, 22,5 hp, Grundläggande kemi, 10 hp, Kemiska principer II, 5 hp, Organisk kemi I, 10 hp, Biokemi I, 5 hp eller motsvarande.",,,,,,,,5,0,5,33,13.16,2,0
Abingdon and Witney College,Business and Management Practice,UK,bachelor,business,discover-uk-stage1-001,1370d5b6-1a85-52bd-ab33-535fe62aeee9,FdA Business and Management Practice,FdA,2 year course,Abingdon and Witney College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,33,13.16,1,5
Abingdon and Witney College,Business and Management Practice,UK,bachelor,business,discover-uk-stage1-001,87ff2832-35fa-524a-9ae3-c8b7aeabad3b,FdA Business and Management Practice,FdA,2 year course,Abingdon and Witney College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
All Nations Christian College,Biblical and Intercultural Studies,UK,bachelor,other,discover-uk-stage1-003,60e2e546-beec-559f-8803-ff7d234c1959,Biblical and Intercultural Studies,DipHE,2 year course,All Nations Christian College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
All Nations Christian College,Biblical and Intercultural Studies,UK,bachelor,other,discover-uk-stage1-003,d16a8da1-2e7e-5f82-ad51-2ad5d35a46b2,Biblical and Intercultural Studies,DipHE,2 year course,All Nations Christian College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,33,13.16,1,5
Anglia Ruskin University,Fine Art,UK,bachelor,other,discover-uk-stage1-004,9436b038-a11f-554e-bf0b-894432db7716,BA (Hons) Fine Art,BA (Hons),3 year course,ARU Cambridge Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85% - population: Creative arts and design graduates at Anglia Ruskin University,6,0,6,31,15.79,1,0
Anglia Ruskin University,Law,UK,bachelor,other,discover-uk-stage1-004,8eb42e1e-62a2-5044-987d-01719cd7d204,LLB (Hons) Law,LLB (Hons),3 year course,ARU Cambridge Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,31,13.16,2,1
Arts Educational Schools,Acting,UK,bachelor,other,discover-uk-stage1-005,064e4c8c-3273-5475-acc2-a785d2dc169d,BA (Hons) Acting,BA (Hons),3 year course,ArtsEd,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
Arts Educational Schools,Musical Theatre,UK,bachelor,other,discover-uk-stage1-005,f274a2a7-1552-584b-979f-0a0a65b34fc1,BA (Hons) Musical Theatre,BA (Hons),3 year course,ArtsEd,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,occupation types 15 months after the course,5,1,6,31,15.79,2,1
Askham Bryan College,Equine Science and Management,UK,bachelor,business,discover-uk-stage1-007,7415a39b-2f5f-5571-bfc7-43976f8d48d7,FdSc Equine Science and Management,FdSc,2 year course,York,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80% - (15 months after the course); population: Agriculture, food and related studies graduates at Askham Bryan College",6,0,6,31,15.79,1,0
Askham Bryan College,Equine Science and Management (including Foundation year),UK,bachelor,business,discover-uk-stage1-007,465d4536-96e4-5b55-8c3e-80a1e8013b76,Equine Science and Management (including Foundation year),FdSc,3 year course,York,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80% - (15 months after the course); population: Agriculture, food and related studies graduates at Askham Bryan College",6,0,6,31,15.79,1,0
Barking and Dagenham College,Computing for England (Cyber Security) (Barking and Dagenham),UK,bachelor,computer science,discover-uk-stage1-008,63412a30-b38b-5b03-b7ff-4ddfa92300cf,Computing for England (Cyber Security) (Barking and Dagenham),HND,2 year course,Barking and Dagenham College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
Barking and Dagenham College,Computing For England (General) (Barking and Dagenham),UK,bachelor,computer science,discover-uk-stage1-008,95d3bbf1-7e5d-5412-96b3-c6022bd8b35a,Computing For England (General) (Barking and Dagenham),HND,2 year course,Barking and Dagenham College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,33,13.16,2,1
Barnsley College,Animal Management,UK,bachelor,business,discover-uk-stage1-009,1157b236-a40b-5e2d-ad9a-197ad246a2e8,Animal Management,FdSc,2 year course,Wigfield Farm,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
Barnsley College,Early Years Leadership,UK,bachelor,other,discover-uk-stage1-009,fcce1aa5-1813-5776-991e-107da1916798,Early Years Leadership,,2 year course,Barnsley College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75% - (15 months after the course); population: Health and social care graduates at Barnsley College,5,0,5,32,13.16,1,0
Bath Spa University,Acting,UK,bachelor,other,discover-uk-stage1-010,e67cc4ee-c764-5b6c-b1fb-565dd2ffea47,BA (Hons) Acting,BA (Hons),3 year course,Newton Park Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90% - go on to work and/or study; population: BA (Hons) Acting graduates at Bath Spa University,6,0,6,31,15.79,1,0
Bath Spa University,Acting with Foundation Year at Boomsatsuma,UK,bachelor,other,discover-uk-stage1-010,7dca1beb-82e4-515a-a5f8-8dae2a29f84d,BA (Hons) Acting with Foundation Year at Boomsatsuma,BA (Hons),4 year course,Boomsatsuma,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
Bishop Auckland College,Art and Design,UK,bachelor,other,discover-uk-stage1-012,d0fa5375-aec0-55a2-ad4b-23ae41795088,HND Art and Design,HND,2 year course,Bishop Auckland College Main Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
Bishop Auckland College,Photography,UK,bachelor,other,discover-uk-stage1-012,d649d1a4-f5d6-55c4-bac1-8db8a9953756,HND Photography,HND,2 year course,Bishop Auckland College Main Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,33,13.16,2,1
Bishop Burton College,Animal Behaviour & Wildlife Conservation,UK,bachelor,other,discover-uk-stage1-013,68e2924c-c07f-5ac2-8ea9-6bb6e0d21351,BSc (Hons) Animal Behaviour & Wildlife Conservation,BSc (Hons),3 year course,Bishop Burton,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBP 19000,,5,1,6,31,15.79,2,1
Bishop Burton College,Applied Animal Behaviour and Training,UK,bachelor,other,discover-uk-stage1-013,f93efbac-69e9-53de-a54d-c1768805685c,BSc (Hons) Applied Animal Behaviour and Training,BSc (Hons),3 year course,Bishop Burton,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
Blackburn College,Accounting and Finance,UK,bachelor,other,discover-uk-stage1-014,e01daefe-355a-5f31-a3db-f63d8275d471,Accounting and Finance,FdSc,2 year course,Main Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,source: Longitudinal Education Outcomes (LEO) dataset,,5,1,6,32,15.79,2,1
Blackburn College,Business with Management,UK,bachelor,business,discover-uk-stage1-014,c2637d16-4f58-55b5-b925-6cdc8a8590d2,Business with Management,BA (Hons),3 year course,Main Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
BLACKPOOL AND THE FYLDE COLLEGE,Engineering (Automotive Engineering),UK,bachelor,engineering,discover-uk-stage1-015,2a4fb7c5-f257-555a-84c5-2a23d72e611b,Engineering (Automotive Engineering),BEng (Hons),3 year course,Bispham Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
BLACKPOOL AND THE FYLDE COLLEGE,Engineering (Robotics and Automation Engineering),UK,bachelor,engineering,discover-uk-stage1-015,339349f1-ea76-5178-8eb9-8401fbcf9143,Engineering (Robotics and Automation Engineering),BEng (Hons),3 year course,Bispham Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
Boston College,Film & Television,UK,bachelor,other,discover-uk-stage1-016,0c35c3a5-02ff-5de8-820a-f2ee8108e32e,HND Film & Television,HND,2 year course,Boston College University Centre,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBP 12500 / 3 years after the course,,6,0,6,31,15.79,1,0
Boston College,Leadership & Management,UK,bachelor,business,discover-uk-stage1-016,3de52a35-3c2d-58bb-9e06-01d688b47671,HND Leadership & Management,HND,2 year course,Boston College University Centre,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBP 12500 / 3 years after the course,,5,1,6,32,15.79,2,1
Bournemouth University,Accounting,UK,bachelor,other,discover-uk-stage1-018,2b10d957-eb9b-5583-b2bb-fc1c741a300b,Accounting,BA (Hons),3 year course,Bournemouth University,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80% - graduates find their current work meaningful; (15 months after graduation); data students graduating 2021-23,"5% - Managers, directors and senior officials; (15 months after the course); data students graduating 2021-23",5,2,7,31,18.42,2,2
Bournemouth University,Accounting and Finance,UK,bachelor,other,discover-uk-stage1-018,a4e6b163-10f4-513a-9230-fe193026b557,Accounting and Finance,BA (Hons),3 year course,Bournemouth University,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80% - graduates find their current work meaningful; (15 months after graduation); data students graduating 2021-23,,6,0,6,31,15.79,1,0
Bradford College,Primary Education Early Years 3-7 (QTS),UK,bachelor,other,discover-uk-stage1-019,eeb069c9-ba8c-5b25-bcd4-bf86a72f59cd,Primary Education Early Years 3-7 (QTS),BA (Hons),3 year course,Bradford College - Main Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
Bradford College,Primary Education Early Years 5-11 (QTS),UK,bachelor,other,discover-uk-stage1-019,4312df08-cb0e-538a-b9ed-4e0d7e864ff9,BA (Hons) Primary Education Early Years 5-11 (QTS),BA (Hons),3 year course,Bradford College - Main Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
Bristol Baptist College,"Theology, Ministry and Mission",UK,bachelor,other,discover-uk-stage1-022,3a574afc-69e2-5f98-8d89-a358555d61bb,"Theology, Ministry and Mission",BA (Hons),3 year course,Bristol Baptist College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,33,13.16,1,5
